Section,Lon,Lat,NZE,NZN
Bathymetry 1,167.6670833,-44.49353333,2086119.127,5621400.503
Bathymetry 1,167.6432333,-44.51785,2084402.219,5618580.441
Bathymetry 1,167.60575,-44.55428333,2081694.174,5614345.18
Bathymetry 1,167.5648667,-44.59071667,2078720.581,5610090.886
Bathymetry 1,167.5239833,-44.6174,2075678.909,5606916.32
Bathymetry 1,167.4796833,-44.65378333,2072442.412,5602646.51
Bathymetry 1,167.4626667,-44.66833333,2071204.728,5600942.254
Bathymetry 1,167.4422333,-44.70953333,2069898.105,5596264.514
Bathymetry 1,167.3979333,-44.741,2066634.284,5592536.861
Bathymetry 1,167.3809,-44.74343333,2065306.811,5592174.778
Bathymetry 1,167.3502333,-44.74828333,2062920.754,5591470.18
Bathymetry 1,167.2991,-44.76523333,2059011.799,5589310.719
Bathymetry 1,167.2514,-44.7967,2055489.616,5585558.558
Bathymetry 1,167.22075,-44.8257,2053297.491,5582173.099
Bathymetry 1,167.17305,-44.85471667,2049763.588,5578689.32
Bathymetry 1,167.1253333,-44.87405,2046155.176,5576276.856
Bathymetry 1,167.0912667,-44.8813,2043528.125,5575279.599
Bathymetry 1,167.0606,-44.88613333,2041150.259,5574568.605
Bathymetry 1,166.99925,-44.8958,2036394.624,5573143.828
Bathymetry 1,166.9242833,-44.9248,2030727.778,5569492.98
Bathymetry 1,166.9004333,-44.9489,2029049.427,5566681.94
Bathymetry 1,166.8970333,-44.95856667,2028861.928,5565590.583
Bathymetry 1,166.90385,-44.98025,2029577.81,5563227.485
Bathymetry 1,166.9311333,-44.99713333,2031863.091,5561516.163
Bathymetry 1,166.9652167,-44.98988333,2034484.053,5562518.416
Bathymetry 1,166.9992833,-44.98023333,2037084.903,5563785.492
Bathymetry 1,167.02315,-44.98505,2039001.534,5563389.299
Bathymetry 1,167.02315,-45.01158333,2039216.784,5560448.308
Bathymetry 1,166.9993167,-45.03566667,2037539.065,5557641.494
Bathymetry 1,166.9618167,-45.06696667,2034848.542,5553955.039
Bathymetry 1,166.9141167,-45.10306667,2031400.344,5549675.765
Bathymetry 1,166.8800667,-45.13193333,2028967.654,5546276.634
Bathymetry 1,166.8562167,-45.15598333,2027297.339,5543470.639
Bathymetry 1,166.8289667,-45.18481667,2025402.266,5540113.923
Bathymetry 1,166.7846833,-45.23043333,2022316.919,5534795.139
Bathymetry 1,166.7472,-45.26405,2019667.396,5530845.434
Bathymetry 1,166.71995,-45.30001667,2017841.886,5526695.876
Bathymetry 1,166.7029333,-45.32878333,2016757.319,5523405.467
Bathymetry 1,166.6790833,-45.36231667,2015181.253,5519545.271
Bathymetry 1,166.66205,-45.39343333,2014118.817,5515993.869
Bathymetry 1,166.6416167,-45.42933333,2012833.948,5511891.535
Bathymetry 1,166.6245833,-45.46041667,2011774.491,5508343.395
Bathymetry 1,166.6075667,-45.48193333,2010634.655,5505855.215
Bathymetry 1,166.5803,-45.51538333,2008801.426,5501981.644
Bathymetry 1,166.5496333,-45.54405,2006664.109,5498616.546
Bathymetry 1,166.5223833,-45.57505,2004815.755,5495013.315
Bathymetry 1,166.50195,-45.59415,2003394.691,5492770.353
Bathymetry 1,166.4815,-45.6156,2001994.298,5490266.577
Bathymetry 1,166.4712833,-45.62753333,2001305.955,5488880.738
Bathymetry 1,166.4747,-45.62276667,2001529.222,5489430.168
Bathymetry 1,166.4678833,-45.62513333,2001020.303,5489125.44
Bathymetry 1,166.4440333,-45.6466,1999357.793,5486597.978
Bathymetry 1,166.4133833,-45.67041667,1997189.611,5483766.956
Bathymetry 1,166.335,-45.71566667,1991512.157,5478258.102
Bathymetry 1,166.2532333,-45.76325,1985604.089,5472463.688
Bathymetry 1,166.1953167,-45.80128333,1981466.29,5467876.351
Bathymetry 1,166.1408,-45.8393,1977597.929,5463310.236
Bathymetry 1,166.0965167,-45.87965,1974549.241,5458550.497
Bathymetry 1,166.0590333,-45.9105,1971941.423,5454886.364
Bathymetry 1,166.01815,-45.93895,1969051.351,5451464.314
Bathymetry 1,165.9908833,-45.96738333,1967216.159,5448133.587
Bathymetry 1,165.96705,-45.99818333,1965670.941,5444563.117
Bathymetry 1,165.9329833,-46.03603333,1963406.344,5440142.705
Bathymetry 1,165.9159333,-46.07861667,1962502.907,5435311.808
Bathymetry 1,165.9125667,-46.12825,1962723.638,5429792.055
Bathymetry 1,165.8921333,-46.15658333,1961425.098,5426516.37
Bathymetry 1,165.8614667,-46.18255,1959317.946,5423433.236
Bathymetry 1,165.8410333,-46.2085,1957999.772,5420420.696
Bathymetry 1,165.8103833,-46.25331667,1956083.249,5415248.784
Bathymetry 1,165.8138,-46.28158333,1956623.286,5412141.525
Bathymetry 1,165.8206333,-46.32866667,1957609.933,5406973.446
Bathymetry 1,165.8138333,-46.36866667,1957481.097,5402497.081
Bathymetry 1,165.7831667,-46.41566667,1955593.71,5397082.767
Bathymetry 1,165.7559167,-46.44856667,1953832.278,5393252.732
Bathymetry 1,165.7252667,-46.47675,1951766.378,5389921.112
Bathymetry 1,165.67075,-46.51428333,1947971.641,5385388.257
Bathymetry 1,165.6128167,-46.54946667,1943898.055,5381089.29
Bathymetry 1,165.5549,-46.58696667,1939855.288,5376531.006
Bathymetry 1,165.5140167,-46.6174,1937045.93,5372872.84
Bathymetry 1,165.48675,-46.64083333,1935206.539,5370085
Bathymetry 1,165.4629167,-46.66656667,1933654.497,5367066.266
Bathymetry 1,165.4561167,-46.6876,1933353.516,5364688.813
Bathymetry 1,165.4765667,-46.71798333,1935225.097,5361469.535
Bathymetry 1,165.50725,-46.74368333,1937825.911,5358840.628
Bathymetry 1,165.54135,-46.77635,1940755.844,5355463.133
Bathymetry 1,165.5652167,-46.809,1942904.495,5352014.566
Bathymetry 1,165.57885,-46.84631667,1944320.865,5347977.029
Bathymetry 1,165.5993333,-46.89756667,1946397.519,5342443.669
Bathymetry 1,165.60615,-46.93248333,1947269.168,5338623.813
Bathymetry 1,165.6300333,-46.97203333,1949481.127,5334408.911
Bathymetry 1,165.6539,-47.00225,1951595.23,5331226.929
Bathymetry 1,165.6879833,-47.03245,1954480.997,5328116.243
Bathymetry 1,165.7255,-47.05568333,1957554.338,5325799.387
Bathymetry 1,165.7834333,-47.06958333,1962077.939,5324653.288
Bathymetry 1,165.84135,-47.06493333,1966416.005,5325558.742
Bathymetry 1,165.88225,-47.05098333,1969375.909,5327377.916
Bathymetry 1,165.9401667,-47.00685,1973334.207,5332652.339
Bathymetry 1,165.9912833,-46.96266667,1976783.714,5337884.745
Bathymetry 1,166.0389667,-46.91146667,1979912.271,5343869.931
Bathymetry 1,166.08665,-46.85088333,1982959.112,5350892.896
Bathymetry 1,166.1241333,-46.8089,1985413.194,5355787.338
Bathymetry 1,166.1684167,-46.76223333,1988345.802,5361243.258
Bathymetry 1,166.1990833,-46.73655,1990441.889,5364285.564
Bathymetry 1,166.2535833,-46.6968,1994227.033,5369037.27
Bathymetry 1,166.2978833,-46.67108333,1997368.826,5372167.148
Bathymetry 1,166.3456,-46.65703333,2000880.807,5374023.918
Bathymetry 1,166.4035167,-46.64766667,2005215.515,5375422.987
Bathymetry 1,166.4648667,-46.64298333,2009855.833,5376321.022
Bathymetry 1,166.5364167,-46.64061667,2015296.275,5377020.797
Bathymetry 1,166.608,-46.64061667,2020760.699,5377453.561
Bathymetry 1,166.66935,-46.6406,2025444.05,5377822.376
Bathymetry 1,166.7102333,-46.64291667,2028585.119,5377808.118
Bathymetry 1,166.7409167,-46.64995,2030987.646,5377209.456
Bathymetry 1,166.7647833,-46.66631667,2032948.744,5375535.342
Bathymetry 1,166.7818333,-46.69203333,2034468.088,5372784.359
Bathymetry 1,166.78185,-46.7154,2034667.652,5370194.223
Bathymetry 1,166.7375333,-46.7341,2031448.671,5367861.736
Bathymetry 1,166.7171,-46.74811667,2030011.583,5366187.72
Bathymetry 1,166.7103,-46.77615,2029734.218,5363040.187
Bathymetry 1,166.73075,-46.79013333,2031411.3,5361610.609
Bathymetry 1,166.7784667,-46.81345,2035242.402,5359305.323
Bathymetry 1,166.8432333,-46.82743333,2040289.206,5358130.804
Bathymetry 1,166.8807167,-46.83908333,2043238.684,5357054.768
Bathymetry 1,166.9284333,-46.86705,2047100.571,5354226.504
Bathymetry 1,166.9863833,-46.89731667,2051755.512,5351198.383
Bathymetry 1,167.0136667,-46.92291667,2054038.163,5348512.999
Bathymetry 1,167.0170833,-46.9555,2054563.672,5344919.317
Bathymetry 1,167.0068833,-46.99503333,2054112.58,5340478.85
Bathymetry 1,166.98985,-47.02988333,2053106.236,5336519.289
Bathymetry 1,166.9694167,-47.07168333,2051901.244,5331769.792
Bathymetry 1,166.9387667,-47.11113333,2049905.947,5327222.864
Bathymetry 1,166.9047,-47.14128333,2047578.292,5323686.925
Bathymetry 1,166.8638167,-47.17606667,2044777.109,5319597.352
Bathymetry 1,166.8229333,-47.22005,2042057.779,5314486.38
Bathymetry 1,166.8093333,-47.27326667,2041481.015,5308507.96
Bathymetry 1,166.8093333,-47.32411667,2041911.595,5302870.207
Bathymetry 1,166.80595,-47.37491667,2042087.033,5297218.463
Bathymetry 1,166.79575,-47.42106667,2041710.665,5292042.972
Bathymetry 1,166.7821333,-47.45563333,2040980.244,5288131.959
Bathymetry 1,166.7582833,-47.4856,2039442.884,5284671.585
Bathymetry 1,166.7276167,-47.51323333,2037375.581,5281429.799
Bathymetry 1,166.6969667,-47.52473333,2035172.685,5279975.965
Bathymetry 1,166.6867333,-47.52245,2034384.451,5280169.191
Bathymetry 1,166.6594667,-47.51783333,2032296.677,5280520.865
Bathymetry 1,166.6390167,-47.51323333,2030720.718,5280910.239
Bathymetry 1,166.6185667,-47.49483333,2029023.803,5282829.045
Bathymetry 1,166.5640333,-47.4672,2024682.743,5285567.589
Bathymetry 1,166.5265333,-47.4603,2021802.651,5286107.411
Bathymetry 1,166.5026833,-47.46951667,2020091.799,5284941.908
Bathymetry 1,166.4754167,-47.47873333,2018124.854,5283755.164
Bathymetry 1,166.4515667,-47.50638333,2016580.999,5280545.31
Bathymetry 1,166.4277333,-47.5593,2015268.284,5274534.434
Bathymetry 1,166.4141167,-47.60986667,2014703.894,5268846.177
Bathymetry 1,166.4141333,-47.64891667,2015058.364,5264517.788
Bathymetry 1,166.4005333,-47.69251667,2014435.025,5259601.741
Bathymetry 1,166.3903167,-47.72461667,2013962.02,5255981.033
Bathymetry 1,166.3698667,-47.75901667,2012746.081,5252042.462
Bathymetry 1,166.3392167,-47.7888,2010728.098,5248552.372
Bathymetry 1,166.30175,-47.83458333,2008351.441,5243245.779
Bathymetry 1,166.2881333,-47.87573333,2007715.437,5238600.165
Bathymetry 1,166.2779167,-47.91001667,2007270.936,5234736.695
Bathymetry 1,166.2711167,-47.95111667,2007145.156,5230138.904
Bathymetry 1,166.28135,-47.98535,2008224.029,5226408.191
Bathymetry 1,166.2916,-48.02638333,2009366.083,5221923.704
Bathymetry 1,166.2950333,-48.0674,2010000.443,5217398.675
Bathymetry 1,166.29505,-48.1152,2010443.599,5212100.584
Bathymetry 1,166.2814333,-48.15158333,2009770.1,5207983.453
Bathymetry 1,166.2678,-48.19023333,2009117.972,5203614.878
Bathymetry 1,166.2576,-48.23111667,2008742.542,5199020.026
Bathymetry 1,166.2508,-48.26516667,2008556.331,5195203.695
Bathymetry 1,166.2474,-48.30145,2008643.159,5191160.995
Bathymetry 1,166.2474333,-48.34223333,2009026.149,5186640.913
Bathymetry 1,166.25085,-48.38525,2009679.892,5181894.346
Bathymetry 1,166.2576833,-48.41693333,2010479.707,5178425.119
Bathymetry 1,166.2645167,-48.45536667,2011341.843,5174207.682
Bathymetry 1,166.2611167,-48.50733333,2011575.601,5168426.855
Bathymetry 1,166.26795,-48.53893333,2012373.215,5164966.773
Bathymetry 1,166.2679667,-48.56375,2012605.656,5162216.329
Bathymetry 1,166.26115,-48.59981667,2012440.647,5158176.755
Bathymetry 1,166.2407167,-48.63363333,2011255.145,5154302.163
Bathymetry 1,166.2202833,-48.66288333,2010028.883,5150933.409
Bathymetry 1,166.2168833,-48.6809,2009948.648,5148915.497
Bathymetry 1,166.2066667,-48.69441667,2009326.153,5147353.833
Bathymetry 1,166.2100833,-48.69888333,2009618.873,5146880.107
Bathymetry 1,166.2100833,-48.71913333,2009809.513,5144635.882
Bathymetry 1,166.2101,-48.7506,2010107.037,5141148.692
Bathymetry 1,166.2169333,-48.78653333,2010945.906,5137208.938
Bathymetry 1,166.2271667,-48.81796667,2011990.671,5133788.96
Bathymetry 1,166.2476333,-48.84936667,2013782.693,5130435.891
Bathymetry 1,166.2646833,-48.87851667,2015302.122,5127310.653
Bathymetry 1,166.2987833,-48.91658333,2018148.612,5123301.536
Bathymetry 1,166.3396833,-48.95241667,2021467.034,5119580.038
Bathymetry 1,166.36015,-48.98371667,2023249.114,5116235.49
Bathymetry 1,166.35335,-49.01278333,2023021.096,5112972.968
Bathymetry 1,166.3329167,-49.05525,2021924.487,5108142.651
Bathymetry 1,166.2988667,-49.1066,2019922.478,5102244.629
Bathymetry 1,166.2613833,-49.15343333,2017634.175,5096825.285
Bathymetry 1,166.23415,-49.19353333,2016032.295,5092214.326
Bathymetry 1,166.23415,-49.2314,2016388.836,5088018.686
Bathymetry 1,166.2444,-49.29586667,2017738.812,5080939.127
Bathymetry 1,166.2376167,-49.35586667,2017812.381,5074249.901
Bathymetry 1,166.2206,-49.39358333,2016937.232,5069966.583
Bathymetry 1,166.19675,-49.44678333,2015717.389,5063925.746
Bathymetry 1,166.1763167,-49.48445,2014600.247,5059626.659
Bathymetry 1,166.1593,-49.51986667,2013710.49,5055597.903
Bathymetry 1,166.13885,-49.55303333,2012553.752,5051796.893
Bathymetry 1,166.1184167,-49.59725,2011506.763,5046771.968
Bathymetry 1,166.1048167,-49.6436,2010974.796,5041553.578
Bathymetry 1,166.0912,-49.68331667,2010379.619,5037069.844
Bathymetry 1,166.0946333,-49.73841667,2011159.057,5030989.795
Bathymetry 1,166.0844333,-49.78905,2010917.611,5025319.266
Bathymetry 1,166.08445,-49.83085,2011323.936,5020691.209
Bathymetry 1,166.0878833,-49.8704,2011953.047,5016333.928
Bathymetry 1,166.0878833,-49.90771667,2012314.727,5012202.618
Bathymetry 1,166.0913167,-49.94501667,2012921.615,5008094.858
Bathymetry 1,166.10155,-49.98666667,2014055.647,5003548.231
Bathymetry 1,166.1152,-50.02608333,2015410.488,4999270.191
Bathymetry 1,166.1186167,-50.06111667,2015992.301,4995413.755
Bathymetry 1,166.12205,-50.09828333,2016595.57,4991321.51
Bathymetry 1,166.11185,-50.13325,2016207.459,4987388.329
Bathymetry 1,166.0948167,-50.18783333,2015525.142,4981242.08
Bathymetry 1,166.0777833,-50.22056667,2014633.433,4977513.901
Bathymetry 1,166.0471333,-50.25761667,2012819.927,4973222.879
Bathymetry 1,166.0130833,-50.29683333,2010790.651,4968670.282
Bathymetry 1,165.9721833,-50.33601667,2008280.646,4964077.337
Bathymetry 1,165.9313167,-50.3795,2005821.4,4959007.942
Bathymetry 1,165.89045,-50.42511667,2003389.698,4953701.672
Bathymetry 1,165.8495667,-50.46636667,2000919.071,4948877.207
Bathymetry 1,165.8189,-50.49673333,1999063.835,4945321.274
Bathymetry 1,165.79165,-50.53141667,1997496.734,4941309.85
Bathymetry 1,165.7712167,-50.5704,1996456.955,4936867.434
Bathymetry 1,165.7508,-50.61583333,1995487.591,4931712.442
Bathymetry 1,165.7337667,-50.65475,1994691.866,4927300.11
Bathymetry 1,165.7167333,-50.69361667,1993898,4922893.583
Bathymetry 1,165.70995,-50.73031667,1993802.706,4918794.27
Bathymetry 1,165.6997333,-50.76481667,1993444.97,4914915.782
Bathymetry 1,165.6793,-50.81651667,1992552.878,4909070.486
Bathymetry 1,165.6588667,-50.87031667,1991686.642,4902993.989
Bathymetry 1,165.6452667,-50.91975,1991255.404,4897445.769
Bathymetry 1,165.62485,-50.96915,1990351.225,4891856.737
Bathymetry 1,165.6078167,-51.0142,1989640.294,4886771.038
Bathymetry 1,165.5942,-51.06135,1989192.055,4881477.104
Bathymetry 1,165.5908167,-51.10631667,1989433.774,4876493.288
Bathymetry 1,165.5908333,-51.14695,1989866.03,4872011.03
Bathymetry 1,165.6010667,-51.18541667,1990983.527,4867836.529
Bathymetry 1,165.6215333,-51.22171667,1992785.407,4863969.318
Bathymetry 1,165.6454167,-51.25796667,1994820.565,4860130.122
Bathymetry 1,165.6761,-51.29423333,1997322.885,4856333.468
Bathymetry 1,165.7033833,-51.32616667,1999541.357,4852991.582
Bathymetry 1,165.7306667,-51.36235,2001800.803,4849180.652
Bathymetry 1,165.7545333,-51.39638333,2003798.984,4845584.126
Bathymetry 1,165.7818167,-51.42825,2006007.357,4842247.985
Bathymetry 1,165.8159,-51.4665,2008745.827,4838251.277
Bathymetry 1,165.8568167,-51.50893333,2011991.809,4833835.924
Bathymetry 1,165.8806833,-51.53861667,2013932.03,4830716.425
Bathymetry 1,165.90455,-51.56828333,2015869.496,4827598.324
Bathymetry 1,165.9386667,-51.61483333,2018675.837,4822684.129
Bathymetry 1,165.9727667,-51.66348333,2021495.93,4817537.837
Bathymetry 1,166.0068667,-51.70575,2024246.976,4813093.589
Bathymetry 1,166.0307167,-51.73318333,2026147.037,4810218.978
Bathymetry 1,166.058,-51.75638333,2028237.928,4807830.584
Bathymetry 1,166.0920833,-51.78591667,2030851.991,4804785.1
Bathymetry 1,166.1261667,-51.81118333,2033421.357,4802207.897
Bathymetry 1,166.1739,-51.84698333,2037018.339,4798550.649
Bathymetry 1,166.2216333,-51.87855,2040569.174,4795356.524
Bathymetry 1,166.26255,-51.89958333,2043552.32,4793279.327
Bathymetry 1,166.3170833,-51.9248,2047497.478,4790817.465
Bathymetry 1,166.3579833,-51.9521,2050529.857,4788045.664
Bathymetry 1,166.3955,-51.9794,2053328.262,4785252.831
Bathymetry 1,166.4398,-51.99828333,2056507.905,4783421.88
Bathymetry 1,166.50115,-52.00875,2060767.61,4782607.863
Bathymetry 1,166.5659,-52.01083333,2065183.154,4782730.12
Bathymetry 1,166.5999833,-52.01293333,2067516.219,4782682.057
Bathymetry 1,166.6204333,-52.01921667,2068959.395,4782099.644
Bathymetry 1,166.6374833,-52.0318,2070225.455,4780805.248
Bathymetry 1,166.6477,-52.05066667,2071080.826,4778782.839
Bathymetry 1,166.6477333,-52.08,2071334.384,4775554.907
Bathymetry 1,166.65455,-52.11768333,2072118.522,4771444.471
Bathymetry 1,166.6682,-52.13441667,2073185.447,4769675.098
Bathymetry 1,166.7125167,-52.15741667,2076379.572,4767375.424
Bathymetry 1,166.7636333,-52.16995,2079942.947,4766259.457
Bathymetry 1,166.7909167,-52.18248333,2081892.366,4765019.459
Bathymetry 1,166.8216,-52.20336667,2084138.914,4762876.855
Bathymetry 1,166.8420333,-52.21798333,2085639.448,4761371.229
Bathymetry 1,166.8556833,-52.23676667,2086714.441,4759372.836
Bathymetry 1,166.8659167,-52.25555,2087557.704,4757357.298
